article_id,title,category,sentiment_label,general_sentiment,manual_sentiment,manual_category
N000155,VIC: Nghị quyết HĐQT về việc thông qua giao dịch với bên liên quan trong năm 2022,leadership,neutral,0.0,,
N000156,VHL: Công ty cổ phần Chứng khoán VIX không còn là cổ đông lớn,ma_ownership,neutral,0.0,,
N000157,VIT: Công ty cổ phần Chứng khoán VIX không còn là cổ đông lớn,ma_ownership,neutral,0.0,,
N000158,VRE chào đón cổ đông lớn mới,ma_ownership,neutral,0.0,,
N000159,VRE: Báo cáo về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,ma_ownership,neutral,0.0,,
N000160,VRE: Nghị quyết HĐQT về việc thông qua giao dịch với bên liên quan trong năm 2022,leadership,neutral,0.0,,
N000161,"Masan hướng đến 20,000 cửa hàng WinMart+ nhượng quyền",other,neutral,0.0,,
N000162,"Bộ ba cổ phiếu “họ Vin” đưa VN-Index thành công vượt ngưỡng 1,500 điểm",market_industry,neutral,0.0,,
N000163,"AAA thông qua phương án đấu giá công khai cổ phiếu với giá khởi điểm 12,000 đồng/cp",other,neutral,0.0,,
N000165,"Phân tích kỹ thuật phiên chiều 10/01: VN-Index tạm dừng ở trên mức 1,530 điểm",market_industry,neutral,0.0,,
N000166,"Phân tích kỹ thuật phiên chiều 10/01: VN-Index tạm dừng ở trên mức 1,530 điểm",market_industry,neutral,0.0,,
N000167,CMG: Đính chính báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty TNHH TM&DV DTSC,other,neutral,0.0,,
N000168,VietinBank Securities thông qua phương án trả cổ tức cổ phiếu tỷ lệ 8%,dividend,neutral,0.0,,
N000170,DC4: Báo cáo về thay đổi sở hữu cổ đông lớn DIG,ma_ownership,neutral,0.0,,
N000171,DIG: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000172,EIB: Công văn của NHNN Việt Nam về việc chấp thuận thay đổi tên gọi Chi nhánh Buôn Ma Thuột,other,neutral,0.0,,
N000173,FCN: Thông báo giao dịch cổ phiếu của Người nội bộ Nguyễn Quốc Bảo,other,neutral,0.0,,
N000174,FCN: Thông báo giao dịch cổ phiếu của Người nội bộ Trần Trọng Thắng,other,neutral,0.0,,
N000175,"Chăn Nuôi C.P gom thêm 6.5 triệu cp, nâng sở hữu tại FMC lên gần 25%",ma_ownership,neutral,0.0,,
N000176,"Tiềm năng nào ở HAH, HSG và MCH?",other,neutral,0.0,,
N000177,HCM: Giấy chứng nhận đăng ký hoạt động phân phối chứng chỉ quỹ đại chúng,other,neutral,0.0,,
N000178,HCM: Thông báo giấy phép điều chỉnh giấy phép thành lập và hoạt động công ty chứng khoán,other,neutral,0.0,,
N000179,HDG: Nghị quyết HĐQT về việc thông qua chủ trương thực hiện giao dịch với người có liên quan,leadership,neutral,0.0,,
N000180,"Năm 2021, Hòa Phát đã bán ra tổng cộng 8.8 triệu tấn thép các loại",other,neutral,0.0,,
N000181,MBB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công đoàn cơ sở Ngân hàng Thương mại Cổ phần Quân Đội,other,neutral,0.0,,
N000183,MSN: Điều lệ sửa đổi,other,neutral,0.0,,
N000184,BBC: Báo cáo về ngày trở thành cổ đông lớn Công ty Cổ phần Tập đoàn PAN,ma_ownership,neutral,0.0,,
N000185,BBC: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ PAN FOOD,other,neutral,0.0,,
N000186,PNJ: Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp,other,neutral,0.0,,
N000187,PNJ: Điều lệ tổ chức và hoạt động ban hành tháng 01 năm 2022,other,neutral,0.0,,
N000188,Tỷ suất cổ tức 2021 kém hấp dẫn,dividend,neutral,0.0,,
N000189,QNS: Ngày đăng ký cuối cùng Tổ chức Đại hội đồng cổ đông thường niên năm 2022,other,neutral,0.0,,
N000190,REE: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Platinum Victory Pte. Ltd.,other,neutral,0.0,,
N000191,REE: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Platinum Victory Pte. Ltd.,other,neutral,0.0,,
N000192,Chia sẻ yêu thương: SHB tiếp tục hỗ trợ trẻ em có hoàn cảnh khó khăn trên cả nước,other,neutral,0.0,,
N000193,SSB: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Vũ Quốc Tuấn,other,neutral,0.0,,
N000194,SSB: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 33,other,neutral,0.0,,
N000196,STB: Thông báo về ngày đăng ký cuối cùng tham dự Đại hội cổ đông thường niên năm tài chính 2021,earnings,neutral,0.0,,
N000197,TRA: Thông báo ngày ĐKCC tạm ứng cổ tức lần 1 năm 2021 bằng tiền,dividend,neutral,0.0,,
N000198,TRA: Thông báo về ngày đăng ký cuối cùng tạm ứng cổ tức lần 1 năm 2021 bằng tiền,dividend,neutral,0.0,,
N000199,VCI: Báo cáo kết quả mua lại trái phiếu trước hạn phát hành năm 2020,debt_bond,neutral,0.0,,
N000200,VND: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,other,neutral,0.0,,
N000201,VPBank: Ngân hàng duy nhất của Việt Nam đạt giải thưởng quốc tế “Best IR 2021”,other,neutral,0.0,,
N000203,AAA: Nghị quyết và Biên bản ĐHĐCĐ bất thường năm 2022 lần 1,other,neutral,0.0,,
N000204,AGG dự kiến phát hành gần 21 triệu cp ra công chúng,capital_issuance,neutral,0.0,,
N000205,AGG: Quyết định của HĐQT về việc thông qua ngày ĐKCC thực hiện quyền trả cổ tức bằng cổ phiếu và quyền mua cổ phiếu phát hành thêm,capital_issuance,neutral,0.0,,
N000206,AGG: Thông báo chào bán cổ phiếu ra công chúng,capital_issuance,neutral,0.0,,
N000207,AGG: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Bá Sáng,other,neutral,0.0,,
N000208,AGG: Thông báo ngày ĐKCC thực hiện quyền nhận cổ tức bằng cổ phiếu và quyền mua cổ phiếu phát hành thêm,capital_issuance,neutral,0.0,,
N000210,BCM: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Huỳnh Vĩnh Thành,other,neutral,0.0,,
N000211,BFC: Báo cáo tình hình quản trị công ty năm 2021,other,neutral,0.0,,
N000212,"Bảng xếp hạng vốn hóa: FPT và HPG bứt tốc, VNM tụt hạng",other,neutral,0.0,,
N000213,BSR: Báo cáo quản trị công ty năm 2021,other,neutral,0.0,,
N000214,"C4G: Hồ Xuân Sơn - Ủy viên HĐQT, Phó Tổng Giám đốc - đăng ký bán 100,000 CP",leadership,neutral,0.0,,
N000215,CTD: Nghị quyết HĐQT về việc miễn nhiệm chức danh Phó TGĐ,leadership,neutral,0.0,,
N000216,"Bảng xếp hạng vốn hóa: FPT và HPG bứt tốc, VNM tụt hạng",other,neutral,0.0,,
N000217,"CTS: Link công bố điều lệ sửa đổi, quy chế quản trị nội bộ công ty và quy chế hoạt động của HĐQT",leadership,neutral,0.0,,
N000218,CTS: Nghị quyết và Biên bản ĐHĐCĐ bất thường năm 2022,other,neutral,0.0,,
N000219,CTS: Thông báo thay đổi nhân sự cấp cao,other,neutral,0.0,,
N000220,DHG: Thông báo kế hoạch kinh doanh năm 2022,other,neutral,0.0,,
N000221,DXG: Nghị quyết HĐQT về việc triển khai phương án phát hành cổ phiếu để chuyển đổi trái phiếu chuyển đổi,debt_bond,neutral,0.0,,
N000223,FCN: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Trần Công Tráng,other,neutral,0.0,,
N000224,FTS: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến người nội bộ Ngô Thị Thanh Nga,other,neutral,0.0,,
N000225,FTS: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Ngô Thị Thanh Nga,other,neutral,0.0,,
N000226,HAH: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,ma_ownership,neutral,0.0,,
N000227,HCM: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ HFIC,other,neutral,0.0,,
N000228,HDG: Nghị quyết HĐQT thông qua việc triển khai phương án phát hành cổ phiếu để thực hiện quyền mua cổ phần của chứng quyền được phát hành năm 2019,capital_issuance,neutral,0.0,,
N000229,HSG: Nghị quyết HĐQT về việc thay đổi địa chỉ các chi nhánh,leadership,neutral,0.0,,
N000230,LPB: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Phạm Thị Thanh Thủy và Lê Vân Quỳnh,other,neutral,0.0,,
N000231,MSB: Thông báo chuyển địa điểm đặt trụ sở Chi nhánh Bình Thuận,other,neutral,0.0,,
N000233,NLG: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Phạm Đình Huy,other,neutral,0.0,,
N000234,NLG: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Nguyễn Tiến Dũng,other,neutral,0.0,,
N000236,ORS: Quyết định của HĐQT về việc tổ chức ĐHĐCĐTN năm 2022,leadership,neutral,0.0,,
N000237,PAN: Biên bản và Nghị quyết ĐHĐCĐ bất thường ngày 10/01/2022,other,neutral,0.0,,
N000238,PAN: Quyết định của HĐQT về việc điều chỉnh thời gian nhận chuyển nhượng cổ phiếu BBC,ma_ownership,neutral,0.0,,
N000239,PAN: Điều lệ công ty sửa đổi,other,neutral,0.0,,
N000240,VFG: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công ty Cổ phần PAN Farm,other,neutral,0.0,,
N000241,PPC: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Hồng Nhung,other,neutral,0.0,,
N000242,SHB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,other,neutral,0.0,,
N000243,SIP: Nghị quyết HĐQT về việc trình Đại hội đồng cổ đông gần nhất điều chỉnh bổ sung một số ngành nghề kinh doanh,leadership,neutral,0.0,,
N000244,SSI: Nghị quyết và Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản,other,neutral,0.0,,
N000245,"SSI: Nghị quyết, Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản và quy chế hoạt động của HĐQT",leadership,neutral,0.0,,
N000246,SSI: Quy chế hoạt động của HĐQT,leadership,neutral,0.0,,
N000247,SSI: Thông báo giao dịch bán cổ phiếu quỹ,other,neutral,0.0,,
N000248,TCB: Quyết định của HĐQT về việc miễn nhiệm và bổ nhiệm chức danh Giám đốc Tài chính,leadership,neutral,0.0,,
N000250,Chủ tịch An Gia đăng ký mua 5 triệu cổ phiếu AGG,leadership,neutral,0.0,,
N000251,BSI: Giấy phép điều chỉnh về việc thay đổi địa chỉ Trụ sở chính,other,neutral,0.0,,
N000252,CRE: Nghị quyết HĐQT về việc triển khai phương án chào bán và hồ sơ chào bán,capital_issuance,neutral,0.0,,
N000253,"CRE: Nghị quyết HĐQT về việc đầu tư mua, bán, chuyển nhượng bất động sản thuộc dự án Khu dân cư Khe Cát",ma_ownership,neutral,0.0,,
N000254,"CRE: Nghị quyết HĐQT về việc đầu tư mua, bán, chuyển nhượng bất động sản thuộc dự án Khu dịch vụ và nhà nghỉ Xuân Thành",ma_ownership,neutral,0.0,,
N000255,CRE: Nghị quyết và Biên bản ĐHĐCĐ bất thường năm 2022,other,neutral,0.0,,
N000256,CRE: Phụ lục 02 điều lệ công ty,other,neutral,0.0,,
N000257,CRE: Thông báo giao dịch cổ phiếu của người có liên quan đến người nội bộ Trần Thị Tuyết Mai,other,neutral,0.0,,
N000258,CTD: Thông báo giao dịch cổ phiếu của người nội bộ Đặng Hoài Nam,other,neutral,0.0,,
N000259,Phân tích kỹ thuật phiên chiều 12/01: VN-Index lại xuất hiện điều chỉnh,market_industry,neutral,0.0,,
N000260,DBC: Quyết định của HĐQT về việc chốt danh sách lấy ý kiến cổ đông bằng văn bản,leadership,neutral,0.0,,
N000261,FCN: Thông báo giao dịch cổ phiếu của người nội bộ Trần Trọng Thắng,other,neutral,0.0,,
N000262,"GVR ước lợi nhuận trước thuế 2021 đạt hơn 6,100 tỷ đồng",earnings,neutral,0.0,,
N000263,HHV: Bổ sung thông tin Bản cáo bạch niêm yết lần đầu,other,neutral,0.0,,
N000264,LPB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,other,neutral,0.0,,
N000265,LPB: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ,other,neutral,0.0,,
N000267,NLG: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần 24,other,neutral,0.0,,
